time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,-0.009069335149356029,-5.906205985712219,-1.686451513199645,3.763326607485844,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.05,-0.10312981533766315,-9.11708519655677,-2.5538813043852677,5.7363543313981795,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.1,-0.27857250008618034,-8.122676154810513,-2.28769625480781,5.16809938995087,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.15,-0.33019269189667855,-8.649885443557865,-2.4564243510827373,5.473524289435174,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.2,-0.26280459503950554,-8.392912241673715,-2.285484416185317,5.285065735531386,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.25,-0.15591349052860123,-8.579780635195222,-2.381750385821654,5.34021306971632,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.3,-0.2694698612229737,-8.43720276206397,-2.3691876374802368,5.308308036768638,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.35,-0.1498157255794704,-8.575691277401209,-2.3895950238679426,5.367305417333697,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.4,-0.009527148374121094,-8.462377137197779,-2.4463479205937366,5.351135387815524,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.45,-0.004804298995955548,-8.46779092750381,-2.3546663502658873,5.350926429081185,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.5,0.1319529381290766,-8.527737129786885,-2.371257388192044,5.355869028613431,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.55,-0.008350923704482736,-8.49394657188337,-2.490560121076994,5.312109309445409,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.6,-0.0007184477863398551,-8.481036804047699,-2.3470099032238116,5.368436325217739,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.65,0.16568700183291996,-8.504986494126225,-2.38874543318723,5.316723887737544,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.7,-0.06796195099653123,-8.46925152079832,-2.369017620828758,5.342415042186296,0.0,0.0,0.0,0.0,flightsketch7_standardized
0.75,-0.29534301943321634,-8.433539616034786,-2.3725360770216377,5.34906782635285,0.0,0.0,0.0,0.0,flightsketch7_standardized
