time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,0.022131224454091356,7.190105063390451,-0.26980129839016365,0.43146007325218766,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.05,0.06901034234301458,11.059549243971798,-0.5057588657710582,0.6664593545303439,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.1,0.0053180965878470085,9.915466851842082,-0.3725273475176254,0.4337651796466903,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.15,0.0029406307032552323,10.48804446693247,-0.43802206779298636,0.6461539457799989,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.2,-0.11134108565196148,10.172260889191838,-0.3757790827427575,0.43614132385448545,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.25,-0.10487575777768489,10.417035313052983,-0.3732632153290211,0.6482104616835471,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.3,-0.22371516954854279,10.266809611432775,-0.4013234662261395,0.6105685375395085,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.35,0.014939507643134498,10.336917613981086,-0.33842238801056496,0.44964325312055603,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.4,0.09421523131550312,10.299631600962588,-0.5686243459089777,0.6715724636403533,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.45,0.03598222513145184,10.285239499920715,-0.46024244146294435,0.5307239857702849,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.5,0.08974826276264705,10.284878691093585,-0.44268696008148856,0.5826266027584728,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.55,0.1485548596400593,10.285076607760422,-0.3524503261452608,0.49263482367771333,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.6,0.1718579627748025,10.295663026707162,-0.3389818080750081,0.6281942643769145,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.65,0.007739113983670383,10.316606050657189,-0.34747555644867,0.49181204450316757,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.7,0.029867752528013124,10.299805663049481,-0.37580666726280765,0.5838608717281396,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.75,0.09752102978192922,10.327682536220347,-0.4311932540121778,0.45915026444484175,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.8,0.10056406168811137,10.301302464082895,-0.4583718283710537,0.6488492344834974,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.85,0.0916193252542941,10.331889285799619,-0.4329134331847402,0.6216154883209444,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.9,0.19417185235821718,10.28238418955495,-0.43254271955168777,0.513285810962925,0.0,0.0,0.0,0.0,flightsketch6_standardized
0.95,0.23338661158748433,10.293488000629369,-0.3996154222473997,0.5774589335449154,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.0,0.26173188516879553,10.27975472093542,-0.38087610809362815,0.5437497494438713,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.05,0.284156739359377,10.271242048635447,-0.40564400728224015,0.6145356063047905,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.1,0.1309211811770085,10.30573178503403,-0.3551982154054173,0.5671432530003641,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.15,-0.022223052444639183,10.273110419812,-0.4279990926352515,0.7265954715090077,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.2,-0.01927546140023583,10.30045440646304,-0.42810766864614674,0.4846124385598406,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.25,0.04828161566225942,10.325902855263404,-0.37227429425532094,0.5053243300887341,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.3,0.14101163830977503,10.339700082640135,-0.38416660427474003,0.4683553601829194,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.35,0.24944815843104864,10.330499604484444,-0.34149778137612535,0.48926804774272453,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.4,0.2830835062567604,10.290487660939975,-0.4147342781794463,0.5529349388241384,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.45,0.18488283964400662,10.33359109567858,-0.42583868644082423,0.5257523459196239,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.5,0.16938017189755955,10.35192604098817,-0.46192603633636464,0.6870836265443772,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.55,0.10592081192402457,10.291185782867064,-0.4879157124765193,0.5523809311708833,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.6,-0.02546992367985983,10.287976467986288,-0.4077163784241949,0.5884714789361283,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.65,-0.105217058871691,10.318224792772632,-0.404103683618646,0.48858787421835476,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.7,-0.10034118743305373,10.298524568592821,-0.38351360247924987,0.6302167047922146,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.75,0.042565836548493746,10.291600066558834,-0.411478836499529,0.5562614072217067,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.8,0.0795228718879949,10.317844649656518,-0.302658547978757,0.524560238133993,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.85,0.2126944227629568,10.361605778148514,-0.44146944943027544,0.5323099809271626,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.9,0.22336447120901287,10.314538392156642,-0.3967570327238347,0.5531285671494338,0.0,0.0,0.0,0.0,flightsketch6_standardized
1.95,0.2772600506596213,10.33506870048451,-0.4682169286500693,0.6333659915301969,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.0,0.44683379228509357,10.283205535924278,-0.42065026954119206,0.5024247694204927,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.05,0.37682829279739255,10.301838241893343,-0.36480839025864786,0.6121912483196736,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.1,0.15295211857981672,10.298020937945875,-0.28524375998056106,0.5349253510886067,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.15,0.13750717225740788,10.257510089318432,-0.3183207969809187,0.542756001930595,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.2,0.2939094698771864,10.366992576206318,-0.4230989045565993,0.6047017728496958,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.25,0.1804194647176478,10.280891865071347,-0.38258316538942866,0.4902447769043521,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.3,0.13048188001379415,10.274453566466745,-0.5472323686231391,0.5672849018951527,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.35,0.3763599242534729,10.306125492367416,-0.4226592045687813,0.5382569498788976,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.4,0.42026543794636206,10.23767279585833,-0.3804125431969819,0.5557421525354312,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.45,0.12382139542100166,10.301330607709094,-0.3831767333639682,0.5137443312503631,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.5,0.17952466344715326,10.293296798540627,-0.39292836857807556,0.49083608846040794,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.55,0.23849978000155928,10.29477617343089,-0.3479043083789902,0.671465742477679,0.0,0.0,0.0,0.0,flightsketch6_standardized
2.6,0.3771822928717935,10.33876958368136,-0.3960479534587351,0.45770995334940556,0.0,0.0,0.0,0.0,flightsketch6_standardized
