time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,-0.012296610534049464,-6.484429963568486,-0.5075543734797352,-0.799757689517824,0.0,0.0,0.0,0.0,24_standardized
0.05,-0.2076044741551388,-9.976709143098551,-0.815616821295036,-1.245498280919836,0.0,0.0,0.0,0.0,24_standardized
0.1,-0.16566265870490315,-8.936691384593676,-0.6541498887096598,-1.046015076533596,0.0,0.0,0.0,0.0,24_standardized
0.15,-0.1279907256369957,-9.531506853814314,-0.682752585027472,-1.208580005131401,0.0,0.0,0.0,0.0,24_standardized
0.2,-0.17308849557434813,-9.130243791855072,-0.7101901086688882,-1.1237339551840366,0.0,0.0,0.0,0.0,24_standardized
0.25,0.047075712194766466,-9.33626135028815,-0.6695428248219868,-1.2307965279460698,0.0,0.0,0.0,0.0,24_standardized
0.3,0.07398345161875315,-9.240288393134701,-0.7406779137766076,-1.2021919252549205,0.0,0.0,0.0,0.0,24_standardized
0.35,-0.00452423822922093,-9.298783036854237,-0.7310946510410079,-1.1899142271746734,0.0,0.0,0.0,0.0,24_standardized
0.4,-0.05986358352487058,-9.272830471646596,-0.6819302048999676,-1.1254166589809969,0.0,0.0,0.0,0.0,24_standardized
0.45,-0.11993981118175681,-9.300903890321663,-0.672036374455663,-1.0925676815389416,0.0,0.0,0.0,0.0,24_standardized
0.5,-0.0039026416333204973,-9.318976006868311,-0.6760171031853175,-1.1399368254028157,0.0,0.0,0.0,0.0,24_standardized
0.55,0.004594026382791929,-9.33872606296652,-0.7634278624323773,-1.1344624677982937,0.0,0.0,0.0,0.0,24_standardized
0.6,0.04751329161808939,-9.292350628031857,-0.7720423870147308,-1.1757991838482762,0.0,0.0,0.0,0.0,24_standardized
0.65,0.052802839809937926,-9.343215598458483,-0.7418963843636098,-1.1267624815820891,0.0,0.0,0.0,0.0,24_standardized
0.7,0.012535573498097308,-9.301058364477237,-0.7148702402738821,-1.1419819453779834,0.0,0.0,0.0,0.0,24_standardized
0.75,-0.1411077763427576,-9.305956083527557,-0.7888379298945675,-1.1080290440720297,0.0,0.0,0.0,0.0,24_standardized
0.8,-0.07571422852636163,-9.27439448790039,-0.6928881582167306,-1.0683638172779393,0.0,0.0,0.0,0.0,24_standardized
0.85,-0.24509935370172908,-9.256704990106371,-0.7261785578413131,-1.0936420653287267,0.0,0.0,0.0,0.0,24_standardized
0.9,-0.13193463496990931,-9.27819843465772,-0.6889869211156542,-1.157396016827126,0.0,0.0,0.0,0.0,24_standardized
0.95,0.10303960399468692,-9.230642291456,-0.7003271187606147,-1.1919987337255835,0.0,0.0,0.0,0.0,24_standardized
1.0,-0.07122070196146982,-9.289083859464672,-0.7030728084665888,-1.1623260428205693,0.0,0.0,0.0,0.0,24_standardized
1.05,0.011544227660647095,-9.246791366142743,-0.7082606540945223,-1.1927630627993928,0.0,0.0,0.0,0.0,24_standardized
