time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,-0.03385950964288412,7.420009899069604,-0.48013697945298134,0.024387318023024535,0.0,0.0,0.0,0.0,20_standardized
0.05,-0.0463496812338861,11.381111464755822,-0.6042137121887939,0.07959389814994908,0.0,0.0,0.0,0.0,20_standardized
0.1,0.05690410066515477,10.155390902028877,-0.5689147624986042,0.08360404881134395,0.0,0.0,0.0,0.0,20_standardized
0.15,0.05018953483080718,10.821985434250847,-0.6292176327587711,0.143033303978015,0.0,0.0,0.0,0.0,20_standardized
0.2,-0.16116646645354402,10.457273821719955,-0.5474921941715173,0.11258857431147078,0.0,0.0,0.0,0.0,20_standardized
0.25,0.20148181348855762,10.702930455975826,-0.5142516936273829,0.10971517139584461,0.0,0.0,0.0,0.0,20_standardized
0.3,0.16466370661341334,10.496629040385313,-0.6259903259787665,0.05181375010550682,0.0,0.0,0.0,0.0,20_standardized
0.35,0.1656071958318419,10.5812221954239,-0.6170353145450527,0.09448458034433779,0.0,0.0,0.0,0.0,20_standardized
0.4,0.2506597017388523,10.581738058519248,-0.6461734277930233,0.12337833869604113,0.0,0.0,0.0,0.0,20_standardized
0.45,0.30245252715491533,10.559335215009614,-0.6566377324226846,0.06519486068089152,0.0,0.0,0.0,0.0,20_standardized
0.5,0.3091229471144173,10.58802788353463,-0.636500005416724,0.09711920834168941,0.0,0.0,0.0,0.0,20_standardized
0.55,0.004900632009205552,10.625874914169879,-0.5958578631312295,0.11587712229356757,0.0,0.0,0.0,0.0,20_standardized
0.6,-0.1445295003211628,10.637899327072008,-0.5891506436426559,0.09808007052492901,0.0,0.0,0.0,0.0,20_standardized
0.65,-0.11357077784754831,10.604331316546718,-0.5836781171501203,0.14728495873191408,0.0,0.0,0.0,0.0,20_standardized
0.7,0.05952055633413918,10.576660953000532,-0.6253376394702985,0.11831661806387063,0.0,0.0,0.0,0.0,20_standardized
0.75,-0.04808690112058845,10.591862572160554,-0.5759848917775173,0.08420988070787953,0.0,0.0,0.0,0.0,20_standardized
0.8,0.1152271839765633,10.584427796915971,-0.6786131884966118,0.07974846478756399,0.0,0.0,0.0,0.0,20_standardized
0.85,0.1721665237201042,10.588475369376145,-0.5607128162630434,0.03677868784464642,0.0,0.0,0.0,0.0,20_standardized
0.9,0.10653624765132066,10.580598976592858,-0.6189237896345126,0.09529996713811259,0.0,0.0,0.0,0.0,20_standardized
0.95,-0.21253440395429457,10.567953437670507,-0.5775622629226996,0.007336134789909586,0.0,0.0,0.0,0.0,20_standardized
1.0,-0.12981501132889423,10.618783860575803,-0.6497868704091118,0.08041620209721728,0.0,0.0,0.0,0.0,20_standardized
1.05,-0.09687094939591988,10.527421212580016,-0.5655929447467256,0.09724204777761795,0.0,0.0,0.0,0.0,20_standardized
1.1,-0.21370344791288098,10.592649483343873,-0.6234206779165345,0.05430882122228877,0.0,0.0,0.0,0.0,20_standardized
1.15,-0.05941089011942652,10.599149330260673,-0.5508160586613678,0.09180373481333262,0.0,0.0,0.0,0.0,20_standardized
