time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,-0.0019001467791828102,-2.985656212305935,-5.214972570863492,3.2034685715533446,0.0,0.0,0.0,0.0,18_standardized
0.05,0.11209477984427614,-4.567099982144453,-8.014190281898768,4.962043964501723,0.0,0.0,0.0,0.0,18_standardized
0.1,0.17898906561143194,-4.086014437568671,-7.232770508911746,4.407555897587415,0.0,0.0,0.0,0.0,18_standardized
0.15,0.0061211178723635995,-4.3998734075162105,-7.642221825590623,4.581795050819704,0.0,0.0,0.0,0.0,18_standardized
0.2,-0.016912568054812255,-4.150309167129577,-7.490484156249488,4.511306442766279,0.0,0.0,0.0,0.0,18_standardized
0.25,0.002588162838981789,-4.303232068683752,-7.618066223937142,4.637675208592133,0.0,0.0,0.0,0.0,18_standardized
0.3,0.18454100818981894,-4.303769064644489,-7.4236697816922605,4.617944388711759,0.0,0.0,0.0,0.0,18_standardized
0.35,0.12655527605164488,-4.332481708119032,-7.516374091512827,4.677777524827657,0.0,0.0,0.0,0.0,18_standardized
0.4,0.16152687395129597,-4.266799582704269,-7.5313123974920835,4.531433738299341,0.0,0.0,0.0,0.0,18_standardized
0.45,0.3199631134410359,-4.315628132517423,-7.569730654102524,4.5184336719593485,0.0,0.0,0.0,0.0,18_standardized
0.5,0.06648988885643335,-4.25310972384397,-7.582623417719668,4.519864232722494,0.0,0.0,0.0,0.0,18_standardized
0.55,0.1686130472626303,-4.2471884428759425,-7.468768323508195,4.671932132560175,0.0,0.0,0.0,0.0,18_standardized
0.6,0.12241122689872504,-4.247137068531807,-7.4671801703681755,4.683825039031186,0.0,0.0,0.0,0.0,18_standardized
0.65,0.322939647909659,-4.28446162331707,-7.442139428470724,4.674148104003758,0.0,0.0,0.0,0.0,18_standardized
0.7,0.3188348832719356,-4.268216489639312,-7.485104331528885,4.571940131331071,0.0,0.0,0.0,0.0,18_standardized
0.75,0.2605594280948009,-4.337639593489235,-7.574108829169935,4.55031265789298,0.0,0.0,0.0,0.0,18_standardized
0.8,0.5204062130371099,-4.267706767488054,-7.568529886982352,4.560013324879487,0.0,0.0,0.0,0.0,18_standardized
0.85,0.49225719118578865,-4.275811571207336,-7.50681913387665,4.578894123181809,0.0,0.0,0.0,0.0,18_standardized
0.9,0.3366719300176941,-4.249127630581951,-7.485457981204999,4.640989702102998,0.0,0.0,0.0,0.0,18_standardized
0.95,0.07529680625642136,-4.2518002071469425,-7.465049008676213,4.657284125684415,0.0,0.0,0.0,0.0,18_standardized
1.0,0.041041934037164045,-4.25274019520352,-7.533668546019845,4.560108954344455,0.0,0.0,0.0,0.0,18_standardized
1.05,0.08429395264952795,-4.321422854309708,-7.541111520499856,4.504609532847618,0.0,0.0,0.0,0.0,18_standardized
1.1,0.2621550053885465,-4.258398698136189,-7.506394473019254,4.615744323897112,0.0,0.0,0.0,0.0,18_standardized
1.15,0.2232868190661989,-4.287424485287778,-7.517805662217988,4.594611327936722,0.0,0.0,0.0,0.0,18_standardized
