time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,-0.03181958903239046,-0.3648889625736269,6.712499730975056,-2.522398654990431,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.05,0.006242136144542799,-0.5519601830388918,10.237923581660628,-3.8063823441950864,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.1,0.08450580432462187,-0.4980879345163276,9.100837312645735,-3.355419162884999,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.15,0.17863640918732052,-0.5434126224080214,9.79073328098964,-3.622255049476066,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.2,0.25779307702554816,-0.46971606556132073,9.424577527186678,-3.523008137254178,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.25,0.006209858108631912,-0.47943829129520965,9.666306531171426,-3.675709202919719,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.3,0.006528599741613116,-0.4944025439794804,9.526066087161915,-3.550519586277681,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.35,-0.015181539019433862,-0.5070778151642054,9.584317065720628,-3.574156934429287,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.4,-0.109133228977817,-0.488410370394318,9.545332503141767,-3.596752184141435,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.45,-0.05200417081236231,-0.5155123052271083,9.537318751697747,-3.4725119711787356,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.5,0.10124679086287515,-0.5543962207666177,9.528857190399508,-3.5122508634582217,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.55,0.07810395385040657,-0.4839459973707632,9.553143156287533,-3.5567948356234456,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.6,0.10503083096514587,-0.5361357760048397,9.505981130345337,-3.562410390939117,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.65,0.005000334087432534,-0.4488620039781607,9.51766888025465,-3.592060780066957,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.7,-0.03769366646276973,-0.4823652635959888,9.48429570190562,-3.5383442740932334,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.75,-0.05040996701911408,-0.5201957650129999,9.562631159970985,-3.5882765258469353,0.0,0.0,0.0,0.0,flightsketch3_standardized
0.8,0.13420715964896185,-0.4999475549379321,9.509296479039465,-3.571843096059974,0.0,0.0,0.0,0.0,flightsketch3_standardized
