time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,0.0024161085714674924,-6.952240503819011,-0.40733779967813305,-0.9193037016825188,0.0,0.0,0.0,0.0,16_standardized
0.05,0.05731461473160376,-10.72671082783093,-0.6190604072590175,-1.3825494744009055,0.0,0.0,0.0,0.0,16_standardized
0.1,0.04569139436828028,-9.639011714156016,-0.591986381312633,-1.2793321053624531,0.0,0.0,0.0,0.0,16_standardized
0.15,-0.1869764327864143,-10.264242231307396,-0.6243902915395635,-1.3659082761671357,0.0,0.0,0.0,0.0,16_standardized
0.2,-0.1403562013068063,-9.851414004934837,-0.6211210303488128,-1.2462686275133674,0.0,0.0,0.0,0.0,16_standardized
0.25,-0.07364745026043673,-10.09601319349977,-0.6240450147064343,-1.3229764067244325,0.0,0.0,0.0,0.0,16_standardized
0.3,0.09533856704570251,-9.904661460821355,-0.6093714356704615,-1.3507363097749536,0.0,0.0,0.0,0.0,16_standardized
0.35,0.1139772152557295,-10.054998758512001,-0.6274977028510208,-1.3716029183479004,0.0,0.0,0.0,0.0,16_standardized
0.4,0.23574536512881958,-9.985973078988176,-0.6245086559420785,-1.365414000432925,0.0,0.0,0.0,0.0,16_standardized
0.45,0.2984978984407183,-9.968133450815511,-0.6000702806663784,-1.28877890653414,0.0,0.0,0.0,0.0,16_standardized
0.5,0.1676217306511758,-9.990983212794669,-0.5908997146334154,-1.3339405668553086,0.0,0.0,0.0,0.0,16_standardized
0.55,-0.04118410861418205,-9.956353347146353,-0.609437553416701,-1.2921335668861185,0.0,0.0,0.0,0.0,16_standardized
0.6,-0.013962166917887011,-10.006269387569974,-0.5907886019938461,-1.2730749079608004,0.0,0.0,0.0,0.0,16_standardized
0.65,-0.044318004864965906,-10.044038921884795,-0.6649507762263213,-1.3495130300749636,0.0,0.0,0.0,0.0,16_standardized
0.7,0.017739769691719795,-10.062966350192623,-0.5382301819501407,-1.3090847661606633,0.0,0.0,0.0,0.0,16_standardized
0.75,0.03317458757674366,-9.988100131892557,-0.6439231194786802,-1.3163621196083237,0.0,0.0,0.0,0.0,16_standardized
0.8,-0.06662796062653521,-10.040479948007283,-0.5957083695288096,-1.253488693103889,0.0,0.0,0.0,0.0,16_standardized
0.85,-0.002483773896858619,-10.031276846305781,-0.6373092796747142,-1.2668325772788935,0.0,0.0,0.0,0.0,16_standardized
0.9,0.09397485718873418,-10.030402352990171,-0.5779997517265946,-1.2455229815041517,0.0,0.0,0.0,0.0,16_standardized
