time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,0.00909171833626567,-0.1393776756490507,2.5575621957411405,6.514987824036418,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.05,0.0815583354319817,-0.1811118081739815,3.7562836569086224,9.99402928870431,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.1,0.10372051270934081,-0.12435513568528034,3.4902433900711345,8.960957042032637,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.15,0.18729483399080324,-0.1030784244581216,3.759928305159399,9.531498384455041,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.2,0.0561627294318646,-0.14351344500595067,3.6127009116181523,9.17232404435195,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.25,-0.11523392696287446,-0.18838771352873998,3.6593671566588837,9.404196058944093,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.3,-0.02641822800692406,-0.22099029550368404,3.454944999769253,9.220989748087918,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.35,-0.017395564322594956,-0.18462325329880266,3.5600089444477305,9.314596737968563,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.4,0.03821880284628987,-0.11114017403867421,3.5798742874743144,9.296522290707614,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.45,-0.006610243341426189,-0.18176535245006709,3.6828361923966466,9.329921599562608,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.5,-0.12344449008204883,-0.19508057214347754,3.6620037516712403,9.304979274689309,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.55,0.06789044866859907,-0.24779633465949683,3.584386880710585,9.299636129392766,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.6,0.0656886123542577,-0.20767801769440886,3.444420887882023,9.311200010156455,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.65,-0.05841045693288749,-0.13530726993543188,3.5266271639547897,9.338441788229332,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.7,0.03730880578935338,-0.20667733696514662,3.668272064249889,9.32571680184134,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.75,-0.15652395376149086,-0.15825425130422385,3.6528790157524207,9.189802263530064,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.8,-0.11411543377802202,-0.19390710634242866,3.6424322889426635,9.306480399234179,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.85,-0.01104901040630111,-0.08954210742778491,3.4217801995948376,9.333254053739083,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.9,0.12604671977117926,-0.20337624786046282,3.492944070901032,9.261814943603849,0.0,0.0,0.0,0.0,flightsketch5_standardized
0.95,0.08178421957244829,-0.27706967557788204,3.643108994009256,9.249260763085541,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.0,0.01976978828106563,-0.1830285249275732,3.6464832696372578,9.269366586339045,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.05,0.07365414732045299,-0.1408558446383673,3.715853756181506,9.323505828471149,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.1,-0.03866302913441432,-0.04763308179717416,3.600198542944528,9.360749319527727,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.15,-0.14159802179912265,-0.19247493895073933,3.482281637824896,9.300136598563101,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.2,0.006107745582716841,-0.1648454285970516,3.5906192131437047,9.313832245439086,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.25,0.3006331623751629,-0.1446842781867884,3.6587635145335513,9.283354250907822,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.3,0.2082416396110193,-0.16110780938535432,3.7176025086781377,9.313198250299852,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.35,-0.11536690397678462,-0.05763431958779229,3.6417117834551127,9.295656222479513,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.4,-0.1749003407951865,-0.2103466560831293,3.5662477232475003,9.28501613643712,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.45,-0.06568648406746319,-0.18625010926783314,3.5547761094106103,9.367221866092173,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.5,-0.0973538189253988,-0.1674912877407869,3.556826349118643,9.30409713723743,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.55,-0.23911828298547153,-0.0866042323020344,3.652874642323333,9.36338470837081,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.6,-0.09731237506300688,-0.03140770082346953,3.730925409694858,9.301935157659262,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.65,-0.037580143034182695,-0.1497886787891264,3.6796506785826906,9.245764170130625,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.7,-0.19052663074549375,-0.19630002990590315,3.5862866943023888,9.312054027026676,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.75,-0.11400039412061451,-0.23686506521843934,3.5444816364588747,9.30016161841766,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.8,0.07663723973574996,-0.18179120257100154,3.532006907099502,9.332104790762,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.85,0.07399455098874363,-0.17748244879814606,3.623397958843833,9.283111003036291,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.9,-0.022561729602607414,-0.10573077579887644,3.6481313567195457,9.317391304010828,0.0,0.0,0.0,0.0,flightsketch5_standardized
1.95,-0.04321887070954008,-0.19279508466980452,3.638250136311431,9.317373122389702,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.0,0.02971947589420588,-0.24767544231024935,3.4692937455520925,9.286771987285725,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.05,-0.023243925568311407,-0.20932166451075812,3.5650327771592867,9.282917002285489,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.1,-0.037068713417404184,-0.17037398778471685,3.6537244679293095,9.27337498226927,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.15,0.1838319090802964,-0.12405297724693638,3.72035495986829,9.238759015137319,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.2,0.10459743237294453,-0.08108241798818185,3.6353020679306423,9.228375439299263,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.25,0.045271264500871246,-0.1620104927338996,3.5991525723904374,9.3302125654917,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.3,0.09973353757564135,-0.22163038898054868,3.5385924061899177,9.323062395657669,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.35,0.02601971550617218,-0.2319212262181328,3.5596192246739196,9.29494373107191,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.4,-0.150004850414061,-0.19981683646613213,3.700569669041947,9.316168562384252,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.45,-0.140346850074723,-0.08270621806034847,3.6557724479382787,9.255755426821205,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.5,-0.03802388211836752,-0.12136429684973546,3.6494899418419626,9.30971404983121,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.55,0.04622171086007911,-0.14578727735850006,3.4989135915189165,9.287803227088846,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.6,0.06317341436333343,-0.22135586704695845,3.5613672124341864,9.349761771713082,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.65,0.06549553039341742,-0.21981781420542537,3.5636677380931094,9.299067263851716,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.7,0.09339062585182732,-0.09254525675772585,3.598591290186801,9.237341105181226,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.75,-0.2113707828053055,-0.1281169530733325,3.634968775951307,9.292029365813624,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.8,-0.26102020600200315,-0.1455129471731673,3.5786749214347897,9.299583117949727,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.85,0.12240827921813911,-0.29034926174703096,3.555045587815293,9.305831441441267,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.9,0.1907069787715789,-0.21208585572190872,3.543379266974204,9.292284072311704,0.0,0.0,0.0,0.0,flightsketch5_standardized
2.95,-0.014892334057485773,-0.07099487103173464,3.611027163041419,9.30630852833952,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.0,-0.06733053477044453,-0.0897316264505265,3.621518891386376,9.303580022260347,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.05,0.2434515063565816,-0.16890625506416876,3.6090058359064416,9.252104165240315,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.1,0.141545298592673,-0.25459746586423565,3.562997636606914,9.280323893813728,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.15,0.1519717375012908,-0.1805215329579814,3.5084711983948984,9.338609693014224,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.2,0.1334583892034195,-0.12705499594840633,3.5209850916352647,9.275907377325286,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.25,0.19864996063121668,-0.1807220879601677,3.5852291873026108,9.303639385586798,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.3,0.13807832933867917,-0.12423945342061982,3.670084457817486,9.234378488818571,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.35,0.02287569014029531,-0.18132473194703547,3.6711842339273244,9.345922996252305,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.4,0.2716799574394093,-0.1530185297231163,3.4453588064534553,9.172197223855,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.45,0.12496505550998993,-0.2212861534833627,3.7647439359206163,9.500671116230862,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.5,0.08504317648564733,0.005917410019890139,3.0303207921193476,8.957951462386834,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.55,0.17988737014074846,-1.163273240069552,6.780060043756396,11.380686404451405,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.6,0.13777851061297003,-0.44452632376562107,4.26291592385933,9.7354365251556,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.65,0.023423458495907663,-0.10031097117970487,3.2925125317582618,9.18963649788385,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.7,-0.0018433572143429261,-0.1460925662865488,3.8348759694872627,9.390970320992551,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.75,0.029856679602985298,-0.1292902468787548,3.398040427112191,9.263071408254469,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.8,0.16650195454578515,-0.19965141463710934,3.6465452244186407,9.27816705258379,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.85,0.0683966910192736,-0.11573527553795418,3.6057175124742833,9.39657172037819,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.9,0.07497443035575486,-0.1876833524231192,3.677253350735509,9.342801304539636,0.0,0.0,0.0,0.0,flightsketch5_standardized
3.95,0.14790086433129299,-0.1336686081501693,3.5929717108415575,9.232849652915972,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.0,0.043013938743589934,-0.17056848010262657,3.553244800139317,9.353567276837977,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.05,-0.07275638935720107,-0.12201593078058684,3.5751829574140817,9.281875402809295,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.1,-0.030399915077699867,-0.1683196570152509,3.6304938039930184,9.28759037539683,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.15,0.08500208458999475,-0.1621391292478917,3.5968134120368536,9.25518522843728,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.2,0.35889558084748086,-0.1482466808559063,3.6101795557111416,9.326505920508794,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.25,0.24140094943408635,-0.13245188454313675,3.500614155099965,9.255377238601055,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.3,0.17773384551450971,-0.20321671613632383,3.4074697976207533,9.188820210495656,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.35,-0.045355575768002934,-0.04944845552620545,3.878501139211646,9.41351565641804,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.4,-0.18696878335997272,-0.25523060691098803,3.077008583651559,8.923392213117134,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.45,-0.37265174430156767,0.11222291228156694,4.287731281226342,9.726807826789697,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.5,-0.3872062083168905,-0.36637407221834795,2.3306935793326384,8.66146152700913,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.55,-0.3290090375222969,1.258387577050146,6.05887188707256,10.268586407164909,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.6,-0.28421868782802273,-1.4571908592623888,-0.36927828936939333,7.3956088592094416,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.65,-0.302619206640903,1.8922101235110187,9.871929885866797,11.669770807301115,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.7,-0.011718538281401063,0.21307791947308866,-6.051757711946944,9.267852545238332,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.75,0.3430605976462813,-7.202485889519625,70.16026654394301,92.95224402685189,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.8,1.0061726921601302,-79.29207003108424,19.07341894724264,108.45281773015735,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.85,0.08458716092381875,-142.27270830266198,12.81353307964614,8.924314243155015,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.9,-3.118357731637204,-134.38051136812038,24.180474374953405,55.18349471260777,0.0,0.0,0.0,0.0,flightsketch5_standardized
4.95,-0.8313603025719799,-128.95698263707428,-11.108096234219294,45.87564653394295,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.0,4.572996292336163,-124.95022279286657,-2.0269432888781416,44.30401657878822,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.05,10.323919250415452,-125.28342256062012,-6.479779974802441,47.36974914286335,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.1,15.510941448923752,-122.89078108893787,0.2943906517098569,48.1229912649878,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.15,20.184666843304083,-125.86336696892873,-2.0588869154553797,48.49714183548018,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.2,24.814644744388083,-122.79988790202816,-2.1888960665522896,49.316403412547274,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.25,29.522466220185528,-120.672333472422,-5.219797156546239,48.74947490843594,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.3,34.49315650234315,-122.0184267729735,-5.067731200098067,48.97096601788928,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.35,40.229013992392495,-117.9048021874415,-5.2460423879746605,54.46935568855041,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.4,47.09295784083379,-117.62381528614111,-6.938039424657022,57.052072814591035,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.45,55.31832745516576,-116.14263534903165,-9.439144008316976,57.25209245805473,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.5,64.4754859993905,-116.48027486185975,-13.463689144614943,55.25780176480589,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.55,73.84053610996892,-116.6038694868726,-13.269543253575346,54.35896613236741,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.6,82.73640142255132,-115.66099327185665,-12.393168594785866,51.55570237845723,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.65,91.23262024097647,-114.33024513896433,-5.125416723886212,51.28699790431063,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.7,99.65218102485177,-111.28489752977727,-3.5031161708498564,53.843611962353805,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.75,108.45947141851619,-110.49822075767666,-7.789963441467439,50.06378662304202,0.0,0.0,0.0,0.0,flightsketch5_standardized
5.8,118.37572415576312,-107.37805553609792,-5.955337740016201,46.884882828876066,0.0,0.0,0.0,0.0,flightsketch5_standardized
