time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,-0.02246148279769058,-4.879640738725844,4.28248797578084,-3.2701887269640184,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.05,0.08984173769759923,-7.750979320334857,6.301759285812615,-4.929287141868671,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.1,0.00344672035701849,-6.9454531576027705,5.441494042132268,-4.580943615112831,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.15,-0.18822668452621105,-7.428012353368972,5.661629684589232,-5.051312051628132,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.2,-0.1791578154482631,-7.302308303093882,5.41189603719983,-4.585804425219589,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.25,-0.320873731129015,-7.335615954495885,5.697225301936244,-4.897008167769968,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.3,-0.37173047131297876,-7.097661374782943,6.054710312413297,-4.551774494104759,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.35,-0.2680498995907507,-7.057852393861659,6.110787327046054,-4.7445902223955,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.4,-0.3315423758300196,-7.296545643497407,5.736825505160969,-4.6117461238002955,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.45,-0.464766411876017,-7.30078256080391,5.5515559573047994,-4.780809053779777,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.5,-0.38373188511309936,-7.540435410961985,5.466919158028845,-4.727191320149554,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.55,-0.3601866989476964,-7.3929281988550475,5.602032738367854,-4.615386612855927,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.6,-0.31905227049564944,-7.035018126097121,5.85855665231577,-4.843575495928404,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.65,-0.18431808288344506,-7.052099460184465,6.079378796660027,-4.7202515074560125,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.7,-0.24266157430749666,-7.085006687439967,6.107990426294253,-4.605365210103522,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.75,-0.4222089703722939,-7.2835206235522945,5.6755763106954955,-4.812965059904123,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.8,-0.6667052019880211,-7.422034755673877,5.524121164245464,-4.678558888708089,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.85,-0.9225352861823783,-7.372700840230976,5.431785706923627,-4.821939398968597,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.9,-0.774495188160254,-7.356217612311393,5.751628023968233,-4.611969557487931,0.0,0.0,0.0,0.0,flightsketch2_standardized
0.95,-0.7673585975616968,-7.188905194295972,5.953744657532053,-4.506698416604929,0.0,0.0,0.0,0.0,flightsketch2_standardized
1.0,-0.56117168607259,-7.020161573241753,6.074415283298195,-4.772831077060618,0.0,0.0,0.0,0.0,flightsketch2_standardized
1.05,-0.7809653765673567,-7.240621053302926,5.893403498870765,-4.5537848899731435,0.0,0.0,0.0,0.0,flightsketch2_standardized
1.1,-1.0632556677317342,-7.051935619226866,5.80193065332503,-4.878284101643894,0.0,0.0,0.0,0.0,flightsketch2_standardized
1.15,-1.00463684343479,-7.383397322771935,5.880774179660664,-4.477961150409696,0.0,0.0,0.0,0.0,flightsketch2_standardized
