time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,-0.01229661053404947,-6.484429963568486,-0.5075543734797352,-0.799757689517824,0.0,0.0,0.0,0.0,23_standardized
0.05,-0.2076044741551388,-9.976709143098551,-0.815616821295036,-1.2454982809198363,0.0,0.0,0.0,0.0,23_standardized
0.1,-0.16566265870490318,-8.936691384593676,-0.65414988870966,-1.0460150765335963,0.0,0.0,0.0,0.0,23_standardized
0.15,-0.12799072563699573,-9.531506853814314,-0.682752585027472,-1.2085800051314008,0.0,0.0,0.0,0.0,23_standardized
0.2,-0.17308849557434816,-9.130243791855072,-0.7101901086688884,-1.1237339551840368,0.0,0.0,0.0,0.0,23_standardized
0.25,0.04707571219476647,-9.33626135028815,-0.6695428248219868,-1.2307965279460698,0.0,0.0,0.0,0.0,23_standardized
0.3,0.07398345161875315,-9.240288393134701,-0.7406779137766079,-1.2021919252549207,0.0,0.0,0.0,0.0,23_standardized
0.35,-0.0045242382292209294,-9.298783036854237,-0.7310946510410079,-1.1899142271746734,0.0,0.0,0.0,0.0,23_standardized
0.4,-0.059863583524870596,-9.272830471646596,-0.6819302048999676,-1.125416658980997,0.0,0.0,0.0,0.0,23_standardized
0.45,-0.11993981118175681,-9.300903890321663,-0.672036374455663,-1.0925676815389416,0.0,0.0,0.0,0.0,23_standardized
0.5,-0.003902641633320499,-9.318976006868313,-0.6760171031853175,-1.1399368254028162,0.0,0.0,0.0,0.0,23_standardized
0.55,0.0045940263827919285,-9.33872606296652,-0.7634278624323773,-1.134462467798294,0.0,0.0,0.0,0.0,23_standardized
0.6,0.04751329161808939,-9.292350628031857,-0.7720423870147309,-1.1757991838482764,0.0,0.0,0.0,0.0,23_standardized
0.65,0.052802839809937926,-9.343215598458483,-0.7418963843636098,-1.1267624815820891,0.0,0.0,0.0,0.0,23_standardized
0.7,0.01253557349809731,-9.301058364477239,-0.7148702402738822,-1.1419819453779834,0.0,0.0,0.0,0.0,23_standardized
0.75,-0.1411077763427576,-9.305956083527558,-0.7888379298945675,-1.1080290440720297,0.0,0.0,0.0,0.0,23_standardized
0.8,-0.07571422852636164,-9.27439448790039,-0.6928881582167307,-1.068363817277939,0.0,0.0,0.0,0.0,23_standardized
0.85,-0.24509935370172908,-9.256704990106371,-0.7261785578413131,-1.0936420653287267,0.0,0.0,0.0,0.0,23_standardized
0.9,-0.13193463496990934,-9.27819843465772,-0.6889869211156543,-1.157396016827126,0.0,0.0,0.0,0.0,23_standardized
0.95,0.10303960399468692,-9.230642291456,-0.7003271187606147,-1.1919987337255835,0.0,0.0,0.0,0.0,23_standardized
1.0,-0.07122070196146982,-9.289083859464672,-0.7030728084665889,-1.1623260428205695,0.0,0.0,0.0,0.0,23_standardized
1.05,0.011544227660647093,-9.246791366142743,-0.7082606540945224,-1.1927630627993928,0.0,0.0,0.0,0.0,23_standardized
1.1,0.04661253095772295,-9.312072180379818,-0.7163946736669605,-1.154925583709671,0.0,0.0,0.0,0.0,23_standardized
1.15,0.016560380622593122,-9.296659171352822,-0.7476145389724113,-1.1048521351910556,0.0,0.0,0.0,0.0,23_standardized
1.2,-0.08270909095782167,-9.303696418036433,-0.718006153464547,-1.1598402252034354,0.0,0.0,0.0,0.0,23_standardized
1.25,0.012280644124198808,-9.274701757348547,-0.8211006083962618,-1.1666731090592815,0.0,0.0,0.0,0.0,23_standardized
1.3,0.04805831664052485,-9.323288870783172,-0.7640728381261269,-1.1737028216692618,0.0,0.0,0.0,0.0,23_standardized
1.35,0.06475612972517063,-9.290688133907457,-0.6532557245871594,-1.1569394963216537,0.0,0.0,0.0,0.0,23_standardized
1.4,0.0198729451439783,-9.258304563492965,-0.7410632723579811,-1.1058638733724135,0.0,0.0,0.0,0.0,23_standardized
1.45,0.015689413671599737,-9.28452815173118,-0.7660074408370341,-1.0914182976108788,0.0,0.0,0.0,0.0,23_standardized
1.5,-0.10687845035346955,-9.317969110293902,-0.672475383788131,-1.12217795410023,0.0,0.0,0.0,0.0,23_standardized
1.55,-0.1563116310942747,-9.253544850445431,-0.7004202818430169,-1.1147928712441548,0.0,0.0,0.0,0.0,23_standardized
1.6,-0.1115528009883979,-9.335435519124458,-0.7588605790291252,-1.1253749035551923,0.0,0.0,0.0,0.0,23_standardized
1.65,-0.1299203391164833,-9.251269627740717,-0.6936967499100043,-1.1259779849842302,0.0,0.0,0.0,0.0,23_standardized
1.7,-0.09500826611334603,-9.294024846495098,-0.717232066829365,-1.1223235111560266,0.0,0.0,0.0,0.0,23_standardized
1.75,0.07521222404931668,-9.276995932338004,-0.725281452493159,-1.1901459126498593,0.0,0.0,0.0,0.0,23_standardized
1.8,0.04842984481515625,-9.367941261655337,-0.7129254194021086,-1.1409751987026018,0.0,0.0,0.0,0.0,23_standardized
1.85,-0.110862826026838,-9.292925204874196,-0.6950218472254026,-1.1175630241853904,0.0,0.0,0.0,0.0,23_standardized
1.9,-0.1721063255474343,-9.215608972300329,-0.7477573494424699,-1.1400939503729965,0.0,0.0,0.0,0.0,23_standardized
1.95,-0.07865974860699493,-9.305156002027633,-0.6930224102146614,-1.1487598527645182,0.0,0.0,0.0,0.0,23_standardized
2.0,-0.068270887885455,-9.272724155983054,-0.7972082523541895,-1.1735185702696012,0.0,0.0,0.0,0.0,23_standardized
2.05,-0.04464754141165744,-9.317359156633449,-0.7735810468091939,-1.1591530553803284,0.0,0.0,0.0,0.0,23_standardized
2.1,0.011071148015509104,-9.252927012000486,-0.7449407320189946,-1.1377475892875355,0.0,0.0,0.0,0.0,23_standardized
2.15,0.0959897052735053,-9.33587417875888,-0.7417427037550699,-1.1245946168852516,0.0,0.0,0.0,0.0,23_standardized
2.2,0.17345636423450933,-9.346484973536045,-0.7171773273936315,-1.1870160466661714,0.0,0.0,0.0,0.0,23_standardized
2.25,0.007531722941797517,-9.283037660625991,-0.7489904509905828,-1.127164763414452,0.0,0.0,0.0,0.0,23_standardized
2.3,0.07018916435864479,-9.333783412778192,-0.6900916033507999,-1.0811262481197583,0.0,0.0,0.0,0.0,23_standardized
2.35,0.00971074813116264,-9.266548366912042,-0.783028191996456,-1.0733661457638326,0.0,0.0,0.0,0.0,23_standardized
2.4,-0.1666429983334939,-9.324102312888368,-0.754545607084314,-1.2055783270149596,0.0,0.0,0.0,0.0,23_standardized
2.45,-0.05781525399683792,-9.267682178253882,-0.7118745212010651,-1.1648150900874539,0.0,0.0,0.0,0.0,23_standardized
2.5,0.01753652127020515,-9.29618906211823,-0.7506383819898909,-1.142439820743738,0.0,0.0,0.0,0.0,23_standardized
2.55,-0.019885939438790055,-9.262426125510373,-0.6774026100588811,-1.1784458481651134,0.0,0.0,0.0,0.0,23_standardized
2.6,-0.07948315727299869,-9.312664205955194,-0.6924615643626181,-1.2003056161189842,0.0,0.0,0.0,0.0,23_standardized
2.65,-0.22543681829595177,-9.29390295294668,-0.7308339716367985,-1.0705993807430478,0.0,0.0,0.0,0.0,23_standardized
2.7,-0.017283103278120607,-9.338744259731707,-0.713671693915728,-1.1083065133484271,0.0,0.0,0.0,0.0,23_standardized
2.75,0.24604432935217876,-9.302055710573468,-0.7151751690300886,-1.1499135495687485,0.0,0.0,0.0,0.0,23_standardized
2.8,0.15026625770626603,-9.26186999076027,-0.7914743205992364,-1.163284525796512,0.0,0.0,0.0,0.0,23_standardized
