time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,flight_id
0.0,-0.023135934846316417,-4.854089343213084,5.972558686058705,1.583709498422029,0.0,0.0,0.0,0.0,31_standardized
0.05,0.01903988471307373,-7.358566432104353,9.153074392223338,2.49055165481036,0.0,0.0,0.0,0.0,31_standardized
0.1,-0.050286354756239035,-6.607084017789859,8.166874848348465,2.248770126914517,0.0,0.0,0.0,0.0,31_standardized
0.15,0.04836876070546497,-6.97869182247021,8.698943785591112,2.385048536710403,0.0,0.0,0.0,0.0,31_standardized
0.2,0.1733324827786489,-6.776063655410798,8.335683223265963,2.247440262304614,0.0,0.0,0.0,0.0,31_standardized
0.25,0.18436623371557295,-6.9659364285653576,8.59340713117692,2.3545665296280567,0.0,0.0,0.0,0.0,31_standardized
0.3,0.38510661461984463,-6.882419086827025,8.502922359723545,2.209062333567204,0.0,0.0,0.0,0.0,31_standardized
0.35,0.38992341800522956,-6.848622214692267,8.597619138934306,2.3139581430536773,0.0,0.0,0.0,0.0,31_standardized
0.4,0.23258070675419548,-6.825725459250728,8.560042832591638,2.3421320803676697,0.0,0.0,0.0,0.0,31_standardized
0.45,0.12447229472080512,-6.863210525022703,8.528135849023553,2.385751520773768,0.0,0.0,0.0,0.0,31_standardized
0.5,0.05119019190445868,-6.86777789223517,8.489697104110155,2.3491853975297023,0.0,0.0,0.0,0.0,31_standardized
0.55,0.051692560482985664,-6.8085167049702795,8.53311248644129,2.3265943213953646,0.0,0.0,0.0,0.0,31_standardized
0.6,0.2437373734444428,-6.852926375346023,8.541782938662527,2.2605767655214493,0.0,0.0,0.0,0.0,31_standardized
0.65,0.3396204948889348,-6.912384609951632,8.570314895852006,2.2537801738392838,0.0,0.0,0.0,0.0,31_standardized
0.7,0.029136636023613275,-6.911610290782557,8.485268179473785,2.2864240440016115,0.0,0.0,0.0,0.0,31_standardized
0.75,0.0775569368751408,-6.919875700690811,8.51202632877062,2.296525467446214,0.0,0.0,0.0,0.0,31_standardized
0.8,0.249090117477044,-6.886897243555308,8.5529384381096,2.371536880812774,0.0,0.0,0.0,0.0,31_standardized
0.85,0.2556431281858567,-6.923486027581473,8.530802845082214,2.3093316766899683,0.0,0.0,0.0,0.0,31_standardized
0.9,0.25606438965796896,-6.846800410130339,8.514320930568315,2.3327894369478193,0.0,0.0,0.0,0.0,31_standardized
0.95,0.15996611754662415,-6.844211812160934,8.58978549250028,2.2576356359579735,0.0,0.0,0.0,0.0,31_standardized
1.0,0.10870085678536405,-6.874257287731852,8.490061505208786,2.2821245807508537,0.0,0.0,0.0,0.0,31_standardized
1.05,0.09915392556443982,-6.881531382268648,8.49727494611193,2.2724510385888346,0.0,0.0,0.0,0.0,31_standardized
