time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,At,T,P,rho,a
0.0,-0.11067507941344544,-6.412336725871793,2.873781962372675,1.904017330840035,0.0,0.0,0.0,0.0,7.28024498553187,288.15,101325.0,1.2250122659906946,340.29228686527705
0.05,0.3665783922558429,-10.313376672608996,3.9314928007777685,2.4325466252924075,0.0,0.0,0.0,0.0,11.302197004029981,288.1476172404503,101320.59627355747,1.2249691547121324,340.290879896038
0.1,0.31099701673708385,-8.896387577937723,3.917138357256488,2.4990166550880333,0.0,0.0,0.0,0.0,10.036671215556584,288.1479785193912,101321.26396571904,1.224975691258877,340.29109322400393
0.15,0.30155748155696704,-9.446140071191282,4.086089771854443,2.6296177733247807,0.0,0.0,0.0,0.0,10.622644750814398,288.14803987636986,101321.37736203683,1.2249768013809226,340.2911294540555
0.2,0.32410323791864204,-9.377543436477659,3.723526279307033,2.2684124541993578,0.0,0.0,0.0,0.0,10.341598711905334,288.1478933289535,101321.10652199062,1.2249741499231286,340.2910429207718
0.25,-0.09754469593027598,-9.55232731824378,3.8050677722482003,2.3768231324714986,0.0,0.0,0.0,0.0,10.55342532779381,288.15,101325.0,1.2250122659906946,340.29228686527705
0.3,-0.2253551218274012,-10.455500031729503,2.572030045247854,1.3534927740040827,0.0,0.0,0.0,0.0,10.851947390050995,288.15,101325.0,1.2250122659906946,340.29228686527705
0.35,-0.3108595284467218,-10.169015689709138,3.0615328509294253,1.7878630703682723,0.0,0.0,0.0,0.0,10.769322998835968,288.15,101325.0,1.2250122659906946,340.29228686527705
0.4,-0.21694444774889418,-10.091154174085213,3.0398449429369307,1.8280139934064716,0.0,0.0,0.0,0.0,10.696433284153487,288.15,101325.0,1.2250122659906946,340.29228686527705
0.45,0.062488409190613825,-9.870574546908758,3.213838972333659,2.0417076736304574,0.0,0.0,0.0,0.0,10.57948831705651,288.1495938253402,101324.24931233656,1.225004916988799,340.29204702812183
0.5,0.18954254412135096,-9.756705528905186,3.360925176742632,2.165062136644602,0.0,0.0,0.0,0.0,10.544032192523106,288.1487679734632,101322.72299561433,1.224989974784456,340.2915593803285
0.55,0.4044817603708518,-9.057771100698245,4.079548853156687,2.9179023072801353,0.0,0.0,0.0,0.0,10.353747632271471,288.1473708685576,101320.14094714675,1.2249646971706527,340.29073441830184
0.6,0.05986812361765331,-10.304122135649903,2.9415782829097363,1.6244163251685089,0.0,0.0,0.0,0.0,10.838198382496534,288.1496108571965,101324.28079034074,1.2250052251490098,340.2920570850597
0.65,0.46305805175000564,-8.97234449386732,4.158038308407509,2.8658655205983323,0.0,0.0,0.0,0.0,10.295894010379572,288.1469901226636,101319.43728384952,1.2249578084603243,340.29050959524983
0.7,0.23162922675477057,-10.000946329611937,3.057174590377393,1.6961568497291684,0.0,0.0,0.0,0.0,10.594441562570008,288.14849441002605,101322.2174072998,1.2249850252099603,340.2913978468412
0.75,-0.22322106085355425,-8.430060708342344,4.8063254710007035,3.4502875526723518,0.0,0.0,0.0,0.0,10.299085992244812,288.15,101325.0,1.2250122659906946,340.29228686527705
0.8,0.1651754460735372,-9.742850446371543,3.513302103591726,2.107895915146181,0.0,0.0,0.0,0.0,10.56927867361601,288.1489263596005,101323.01571907375,1.2249928404667545,340.2916529039945
0.85,0.12610455535430617,-10.068113549946368,3.18095800327019,1.7950010742670197,0.0,0.0,0.0,0.0,10.71015560717033,288.1491803203902,101323.48508153512,1.2249974353930966,340.29180286241865
0.9,-0.20847739543716018,-9.234954874491788,4.030496852588652,2.692233978158801,0.0,0.0,0.0,0.0,10.429641422684647,288.15,101325.0,1.2250122659906946,340.29228686527705
0.95,-0.5935508358832924,-10.074452780437563,3.186892768543918,1.7557694700619695,0.0,0.0,0.0,0.0,10.711377632007254,288.15,101325.0,1.2250122659906946,340.29228686527705
1.0,-0.5127672352011183,-9.210524900468096,3.9923911895011743,2.730358288521553,0.0,0.0,0.0,0.0,10.403259716831439,288.15,101325.0,1.2250122659906946,340.29228686527705
1.05,0.48191596182010643,-9.269791104051599,3.9073435205015636,2.576910405245231,0.0,0.0,0.0,0.0,10.384451248699705,288.14686754624813,101319.21074902547,1.2249555907318292,340.29043721622674
1.1,0.38628884777977723,-10.53667873605411,2.720134763152503,1.3963650313052263,0.0,0.0,0.0,0.0,10.971352114355714,288.1474891224894,101320.35949515882,1.2249668367062094,340.29080424492054
1.15,0.23536935868859157,-9.662137509310575,3.511196259766952,2.2593729443043284,0.0,0.0,0.0,0.0,10.525690786113861,288.1484700991685,101322.17247710524,1.2249845853551344,340.29138349178464
1.2,0.514668389789534,-9.58609472968402,3.5284062368098055,2.287564015966008,0.0,0.0,0.0,0.0,10.467846572508437,288.14665465546636,101318.81730420075,1.2249517389871336,340.29031150826535
1.25,-0.2004917335546937,-9.166980297974119,4.002055013435,2.8167320954642014,0.0,0.0,0.0,0.0,10.391532697904772,288.15,101325.0,1.2250122659906946,340.29228686527705
1.3,0.02057097710556824,-9.256968235949712,3.8283065034341983,2.5607056339299055,0.0,0.0,0.0,0.0,10.339468310762351,288.1498662886488,101324.75287561315,1.2250098467199149,340.29220791169945
1.35,0.13823364177506303,-10.242424027952945,2.9211058069892557,1.6946558627469908,0.0,0.0,0.0,0.0,10.784802622076906,288.14910148132844,101323.33937343596,1.2249960089522651,340.291756309643
1.4,-0.2068015790413712,-9.88411563926942,3.2594461608504584,1.9118578933904868,0.0,0.0,0.0,0.0,10.58182081923771,288.15,101325.0,1.2250122659906946,340.29228686527705
1.45,-0.19298693944040077,-10.414228138935016,2.790854875318488,1.3923815441273564,0.0,0.0,0.0,0.0,10.871234751825634,288.15,101325.0,1.2250122659906946,340.29228686527705
1.5,-0.1763214805950601,-9.041230890342,4.298785997726187,2.8970439421578784,0.0,0.0,0.0,0.0,10.421913484073585,288.15,101325.0,1.2250122659906946,340.29228686527705
1.55,0.12257850282336102,-10.14918523727255,3.1711756644302667,1.5941042454327712,0.0,0.0,0.0,0.0,10.751906083130217,288.1492032397316,101323.52744043827,1.2249978500746324,340.2918163957972
1.6,-0.05496088157292861,-9.116232951110348,4.078985628859515,2.728220832391535,0.0,0.0,0.0,0.0,10.353116240516558,288.15,101325.0,1.2250122659906946,340.29228686527705
