time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,At,T,P,rho,a
0.0,0.0024161085714674924,-6.952240503819011,-0.40733779967813305,-0.9193037016825188,0.0,0.0,0.0,0.0,7.024577667156612,288.14998429529425,101324.9709746471,1.2250119818415879,340.2922775919987
0.05,0.05731461473160376,-10.72671082783093,-0.6190604072590175,-1.3825494744009055,0.0,0.0,0.0,0.0,10.833143773665483,288.14962745500424,101324.311466151,1.2250055254559653,340.2920668857012
0.1,0.04569139436828028,-9.639011714156016,-0.591986381312633,-1.2793321053624531,0.0,0.0,0.0,0.0,9.741544299396665,288.1497030059366,101324.4510983049,1.2250068924125341,340.29211149686637
0.15,-0.1869764327864143,-10.264242231307396,-0.6243902915395635,-1.3659082761671357,0.0,0.0,0.0,0.0,10.373535426171012,288.15,101325.0,1.2250122659906946,340.29228686527705
0.2,-0.1403562013068063,-9.851414004934837,-0.6211210303488128,-1.2462686275133674,0.0,0.0,0.0,0.0,9.949338406290735,288.15,101325.0,1.2250122659906946,340.29228686527705
0.25,-0.07364745026043673,-10.09601319349977,-0.6240450147064343,-1.3229764067244325,0.0,0.0,0.0,0.0,10.201430348556563,288.15,101325.0,1.2250122659906946,340.29228686527705
0.3,0.09533856704570251,-9.904661460821355,-0.6093714356704615,-1.3507363097749536,0.0,0.0,0.0,0.0,10.01489594447368,288.1493802993142,101323.85467762427,1.225001053631895,340.2919209456572
0.35,0.1139772152557295,-10.054998758512001,-0.6274977028510208,-1.3716029183479004,0.0,0.0,0.0,0.0,10.167499592642317,288.14925914810084,101323.63076882513,1.224998861629822,340.29184940848535
0.4,0.23574536512881958,-9.985973078988176,-0.6245086559420785,-1.365414000432925,0.0,0.0,0.0,0.0,10.098218891874023,288.14846765512664,101322.16796014177,1.2249845411352442,340.29138204862863
0.45,0.2984978984407183,-9.968133450815511,-0.6000702806663784,-1.28877890653414,0.0,0.0,0.0,0.0,10.06899795932711,288.1480597636601,101321.41411656562,1.2249771611986637,340.29114119709624
0.5,0.1676217306511758,-9.990983212794669,-0.5908997146334154,-1.3339405668553086,0.0,0.0,0.0,0.0,10.096945353273979,288.1489104587507,101322.98633167443,1.2249925527722547,340.29164351488
0.55,-0.04118410861418205,-9.956353347146353,-0.609437553416701,-1.2921335668861185,0.0,0.0,0.0,0.0,10.058329645593286,288.15,101325.0,1.2250122659906946,340.29228686527705
0.6,-0.013962166917887011,-10.006269387569974,-0.5907886019938461,-1.2730749079608004,0.0,0.0,0.0,0.0,10.104215850334217,288.15,101325.0,1.2250122659906946,340.29228686527705
0.65,-0.044318004864965906,-10.044038921884795,-0.6649507762263213,-1.3495130300749636,0.0,0.0,0.0,0.0,10.156085014289845,288.15,101325.0,1.2250122659906946,340.29228686527705
0.7,0.017739769691719795,-10.062966350192623,-0.5382301819501407,-1.3090847661606633,0.0,0.0,0.0,0.0,10.162021768273528,288.149884691497,101324.78688759985,1.225010179686738,340.2922187781729
0.75,0.03317458757674366,-9.988100131892557,-0.6439231194786802,-1.3163621196083237,0.0,0.0,0.0,0.0,10.095028006818554,288.1497843651807,101324.60146547177,1.2250083644612333,340.29215953770546
0.8,-0.06662796062653521,-10.040479948007283,-0.5957083695288096,-1.253488693103889,0.0,0.0,0.0,0.0,10.135942972984916,288.15,101325.0,1.2250122659906946,340.29228686527705
