time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,At,T,P,rho,a
0.0,0.2496594464604502,20.585745640477207,2.2674602294225954,-11.154363846869092,0.0,-32.13,26.99,-2.95,23.523055335027795,288.148377213598,101322.00081046886,1.2249829047834264,340.29132864477845
0.01,-3.3403375917885323,20.321331356468427,1.9212678855430365,-15.41568080706222,0.0,-26.14,24.24,-1.86,25.57911243832812,288.15,101325.0,1.2250122659906946,340.29228686527705
0.0199999999999999,-2.8200654805759853,31.802089896441924,0.19486975638564277,6.7780035759833925,0.0,-22.85,-20.5,1.44,32.51695293964936,288.15,101325.0,1.2250122659906946,340.29228686527705
0.0299999999999999,-0.5681185732090053,27.94176576802503,-0.4556655221031567,5.1052425491098505,0.0,-27.36,-23.49,0.34,28.4079813923561,288.15,101325.0,1.2250122659906946,340.29228686527705
0.0399999999999999,-3.3613689071016175,31.04312291626541,2.001689404654837,1.6132436202686344,0.0,-27.55,-10.61,-2.59,31.149394790997267,288.15,101325.0,1.2250122659906946,340.29228686527705
0.0499999999999999,-0.8882859173278841,32.52744494631662,-1.7988956844430826,2.3206740815474354,0.0,-35.18,-20.5,-0.88,32.65970343729307,288.15,101325.0,1.2250122659906946,340.29228686527705
0.06,-1.4822448179651149,32.920144518696404,0.7915892469639025,8.120947862882517,0.0,-34.08,-7.86,0.04,33.9162545523444,288.15,101325.0,1.2250122659906946,340.29228686527705
0.0699999999999999,-2.153799330609164,19.98166993179966,-3.3352993888563462,0.7024923172633922,0.0,-46.29,-10.85,-1.31,20.270294786522133,288.15,101325.0,1.2250122659906946,340.29228686527705
0.0799999999999999,-1.2793102225093067,32.66591260459527,-1.6706502836482768,0.7520247400235661,0.0,-45.31,1.42,1.07,32.71725018810288,288.15,101325.0,1.2250122659906946,340.29228686527705
0.09,-2.33158761260156,33.435033792767335,0.744254359423234,1.5927017305825715,0.0,-56.66,8.56,2.72,33.48122008048116,288.15,101325.0,1.2250122659906946,340.29228686527705
0.0999999999999999,2.560243814315852,32.73856274061777,1.4686770975284624,-6.678462117097946,0.0,-58.25,10.08,-3.32,33.44506479269675,288.13335841520694,101294.24688834407,1.2247111939819222,340.2824602390185
0.1099999999999999,1.0780144731069035,34.34056028758787,1.792892459017621,1.884892776372248,0.0,-56.91,3.86,-3.2,34.4389512763307,288.14299290592476,101312.05019493119,1.2248854899203214,340.28814930747143
0.12,-2.4126542784090144,35.469335964913476,2.9830016812463147,-0.4925658632618143,0.0,-73.26,-8.53,-3.93,35.59795940713279,288.15,101325.0,1.2250122659906946,340.29228686527705
0.1299999999999999,1.5130835175737638,34.10824811471984,6.518375165815606,3.9219217649183564,0.0,-59.9,-3.77,0.71,34.94629128516718,288.14016495713577,101306.82424458004,1.2248343280107072,340.2864794424312
0.1399999999999999,0.2261305204370089,33.91660949798311,5.273844028242582,-7.319977191857463,0.0,-57.58,22.78,-0.57,35.096038191827596,288.14853015161714,101322.28346327296,1.2249856718805527,340.29141895150747
0.15,-1.5224262645876663,34.23589190033286,-0.5708948321676662,-5.446911651962895,0.0,-55.81,5.81,-4.97,34.67118488983268,288.15,101325.0,1.2250122659906946,340.29228686527705
0.1599999999999999,0.25073032090029446,35.70426199679392,-1.4843107294430635,3.596151240029114,0.0,-50.07,-17.63,2.48,35.91559280895145,288.1483702529141,101321.98794607772,1.2249827788443621,340.2913245346384
0.1699999999999999,-0.6314083761907154,33.824345304997365,-2.710002942273381,5.805137541771536,0.0,-35.79,-2.98,1.75,34.425718193491804,288.15,101325.0,1.2250122659906946,340.29228686527705
0.18,-0.5337559853137303,30.559766997452797,0.3427738751997633,-4.144797160209262,0.0,-36.52,25.53,1.14,30.841468777725282,288.15,101325.0,1.2250122659906946,340.29228686527705
0.19,-1.0348457673484368,38.150363373223755,-8.759576220152143,-10.231581297826173,0.0,-23.34,6.54,-3.32,40.458196412095454,288.15,101325.0,1.2250122659906946,340.29228686527705
0.1999999999999999,2.0044714351437642,35.66511611163145,6.490793252730861,1.7783325526771918,0.0,-12.29,-0.78,1.99,36.29453637909928,288.13697093567157,101300.92206723704,1.2247765452537072,340.2845934066342
0.21,4.43442316129413,39.02610726361246,1.9806461421493429,2.246424836729376,0.0,-16.99,1.72,0.59,39.14085374437393,288.1211762494516,101271.7394309132,1.2244908356504582,340.2752666582852
0.2199999999999999,3.630041497730124,40.2433833615688,2.553920018623296,-2.3527635736234744,0.0,-20.41,11.55,-0.57,40.39291903639903,288.1264047302647,101281.39894204524,1.224585407836092,340.2783540999214
0.2299999999999999,0.7459743750141473,39.374340874640446,4.659554459494541,0.42753986118170095,0.0,-21.32,-7.37,2.72,39.651392881036045,288.14515116656236,101316.03873189536,1.2249245372491995,340.2894237253142
0.24,1.5725667999234736,43.182222107886474,-1.0597082822052433,-4.054829724972543,0.0,-30.36,-2.25,0.46,43.38512339404758,288.13977831580047,101306.10976189158,1.2248273332059005,340.28625113537976
0.25,0.025957980008156634,44.82845832364793,1.75186528671482,6.811882741219303,0.0,-26.82,-12.56,3.39,45.37688237569828,288.1498312731299,101324.68816025592,1.225009213176538,340.2921872358117
0.26,0.5045597106955162,48.4990270535577,3.858428621595924,5.7699907710753955,0.0,-33.35,2.88,3.03,48.99322289937627,288.14672036188045,101318.93873651577,1.2249529277850675,340.29035030665926
0.27,-0.19107845511887922,51.58335538622059,-0.43771294907903213,-0.11060070959591384,0.0,-50.01,9.11,-2.28,51.585331035517136,288.15,101325.0,1.2250122659906946,340.29228686527705
0.2799999999999999,1.667723635743285,50.45659078555923,-0.5626963163233416,-3.598706789026031,0.0,-51.17,-5.18,2.11,50.587892537633614,288.13915979636766,101304.96679525457,1.2248161435121538,340.2858859067862
0.29,1.8445511414728462,51.706704663991445,3.27364870552228,8.394999704929846,0.0,-60.75,-25.38,11.7,52.48596100960879,288.1380104175804,101302.84287741879,1.2247953501991518,340.28520721082344
0.3,3.031116062594747,56.01213554377606,-3.2258465751198435,-7.723639868012717,0.0,-70.64,11.3,-0.82,56.63408891393336,288.1302977455931,101288.59169260612,1.22465582789821,340.2806529249371
0.3,2.82932519292633,56.18058562104335,-3.0573964978525567,-7.55518979074543,0.0,-70.64,11.3,-0.82,56.76871292219551,288.13160938624594,101291.01517823202,1.2246795546304947,340.2814274450645
0.3,3.1011056708086833,56.41707935737405,-2.820902761521856,-7.31869605441473,0.0,-70.64,11.3,-0.82,56.95970196150177,288.1298428131397,101287.75113625801,1.2246475985460872,340.28038428818735
0.3,3.4185202449633962,56.55041986404189,-2.687562254854014,-7.185355547746887,0.0,-70.64,11.3,-0.82,57.06840029316291,288.1277796184077,101283.93914358884,1.2246102775894172,340.2791659729545
0.3,3.1219349588562832,56.21166933785716,-3.026312781038743,-7.524106073931616,0.0,-70.64,11.3,-0.82,56.79368372459251,288.1297074227674,101287.50098320805,1.2246451494543085,340.2803043403887
0.3,2.86845830302321,56.37387969204763,-2.8641024268482753,-7.361895719741148,0.0,-70.64,11.3,-0.82,56.92464231625247,288.13135502103034,101290.54519031585,1.2246749533005403,340.2812772432557
0.3,2.880941908801153,56.882945448784774,-2.3550366701111325,-6.852829963004006,0.0,-70.64,11.3,-0.82,57.342627766338346,288.1312738775928,101290.3952628167,1.2246734854621752,340.2812293283134
