time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,At,T,P,rho,a
0.0,-0.0809093501183328,3.226652923416516,-5.278565513726666,0.5249223950368759,0.0,0.0,0.0,0.0,6.208871595685327,288.15,101325.0,1.2250122659906946,340.29228686527705
0.05,-0.2095190042371104,4.9989105814817645,-8.095087774716571,0.843165186120608,0.0,0.0,0.0,0.0,9.551464841222096,288.15,101325.0,1.2250122659906946,340.29228686527705
0.1,0.19290008523121022,3.78750538207434,-7.946268225690069,0.09939513398209252,0.0,0.0,0.0,0.0,8.80330932811707,288.14874614944597,101322.68266131854,1.224989579922651,340.2915464937057
0.15,0.02502174721965293,4.527373495543029,-7.902099058327392,0.6014949093651731,0.0,0.0,0.0,0.0,9.126997119631207,288.149837358643,101324.69940744239,1.2250093232830281,340.2921908291724
0.2,0.19911222328508005,3.7017533314197615,-8.328539536208428,-0.04649131396508327,0.0,0.0,0.0,0.0,9.114258608089767,288.14870577054864,101322.6080346527,1.2249888493477745,340.29152265081535
0.25,0.43405602735527693,4.225070636665216,-8.08780276953457,0.3332639813303279,0.0,0.0,0.0,0.0,9.130982444674494,288.1471786358222,101319.78567789528,1.2249612191632433,340.2906209086255
0.3,0.19802762338031088,4.633109527581413,-7.477257157228626,0.8621093763840499,0.0,0.0,0.0,0.0,8.838456373527093,288.148712820448,101322.62106399202,1.2249889769014901,340.2915268136329
0.35,0.1703396691548537,4.642527377456858,-7.552528732716456,1.098496767365921,0.0,0.0,0.0,0.0,8.933109528985831,288.1488927921505,101322.95368088452,1.2249922331300462,340.291633083127
0.4,0.013924383733234208,4.462208712294736,-7.7215669892770595,0.8187401987355892,0.0,0.0,0.0,0.0,8.955681932438077,288.1499094915057,101324.83272277858,1.2250106283989186,340.29223342202715
0.45,0.3222050380790906,4.71756888877507,-7.450489185431824,0.9989620542771673,0.0,0.0,0.0,0.0,8.874861717709221,288.1479056672525,101321.12932486384,1.224974373157731,340.2910502062885
0.5,0.3170258763824527,3.91274524494803,-8.22936193098371,0.3064373874821101,0.0,0.0,0.0,0.0,9.117339360549996,288.1479393318035,101321.19154160462,1.2249749822444957,340.29107008452615
0.55,0.05414990799415498,3.9590211954759678,-8.182040408037027,0.2689784479340419,0.0,0.0,0.0,0.0,9.093513263334017,288.149648025598,101324.34948441316,1.2250058976432925,340.29207903218537
0.6,0.2063921277233866,5.260784113592872,-6.903640416766099,1.3798193212888823,0.0,0.0,0.0,0.0,8.788629122521876,288.14865845116975,101322.52058092256,1.224987993199277,340.2914947097144
0.65,-0.2021677087993208,4.298066496926723,-7.938087376254504,0.51197387310988,0.0,0.0,0.0,0.0,9.041500099640668,288.15,101325.0,1.2250122659906946,340.29228686527705
0.7,-0.037456559722806704,3.2090309065269573,-8.998839153269529,-0.5492601379971553,0.0,0.0,0.0,0.0,9.569674611221352,288.15,101325.0,1.2250122659906946,340.29228686527705
0.75,-0.31288039799468514,4.012865080589875,-8.205173016872822,0.008977171312913812,0.0,0.0,0.0,0.0,9.133894622856134,288.15,101325.0,1.2250122659906946,340.29228686527705
0.8,0.08108689816154668,3.530309292391811,-8.550037150115049,-0.21429254257584546,0.0,0.0,0.0,0.0,9.252682868341434,288.14947293516195,101324.02588527127,1.2250027297043824,340.2919756451121
0.85,0.2389809864603777,3.6840329342301246,-8.572438428052635,-0.10810743986702936,0.0,0.0,0.0,0.0,9.331156760112883,288.148446623588,101322.12909064608,1.2249841606130383,340.29136962994124
0.9,0.5988600792037096,3.8182403070898783,-8.321611663344465,-0.11158334532972891,0.0,0.0,0.0,0.0,9.156452946482684,288.1461074094851,101317.8059410562,1.2249418379348873,340.28998836969885
0.95,0.4976402472473702,2.5739785141315936,-9.434705804413761,-1.0477857511532045,0.0,0.0,0.0,0.0,9.835491547826651,288.14676533839287,101319.0218578756,1.2249537415263014,340.2903768644361
1.0,0.09674755611029631,4.0753860695485615,-8.1050798414869,0.4731493157781825,0.0,0.0,0.0,0.0,9.084325023234756,288.14937114088525,101323.83775121906,1.225000887927339,340.29191553780345
1.05,-0.12034539106510034,3.929341195479407,-8.157392706275868,0.2199567621845097,0.0,0.0,0.0,0.0,9.057105441150885,288.15,101325.0,1.2250122659906946,340.29228686527705
1.1,0.31750732321150077,3.783473355062641,-8.321522540383576,0.2838123703744899,0.0,0.0,0.0,0.0,9.145652381331715,288.1479362023991,101321.18575803163,1.2249749256247253,340.29106823667604
