time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw,At,T,P,rho,a
0.0,0.0,9.393333333,0.553333333,-0.39,0.0,0.0,0.0,0.0,9.41769551866367,288.15,101325.0,1.2250122659906946,340.29228686527705
0.0999999999999999,0.0549999999999499,9.395,0.55,-0.395,0.0,0.0,0.0,0.0,9.4193709981081,288.14964249999997,101324.33927208479,1.2250057976676785,340.292075769441
0.2,0.0549999999999499,9.395,0.565,-0.37,0.0,0.0,0.0,0.0,9.41924360020485,288.14964249999997,101324.33927208479,1.2250057976676785,340.292075769441
0.3,0.0216666999999688,9.406666667,0.546666667,-0.383333333,0.0,0.0,0.0,0.0,9.430332267372485,288.14985916644997,101324.73971242859,1.2250097178564063,340.292203706199
0.3999999999999999,0.0783332999999402,9.396666667,0.556666667,-0.383333333,0.0,0.0,0.0,0.0,9.420942982156651,288.14949083355,101324.05896472673,1.2250030535424559,340.2919862137202
0.4999999999999999,0.0883332999999311,9.396666667,0.546666667,-0.383333333,0.0,0.0,0.0,0.0,9.420357389170894,288.14942583354997,101323.93883302245,1.2250018774885483,340.29194783263495
0.6000000000000001,0.0699999999999363,9.4,0.53,-0.36,0.0,0.0,0.0,0.0,9.421809804915402,288.149545,101324.15907416795,1.2250040335841181,340.2920181978267
0.7,-0.0900000000000318,9.4,0.55,-0.39,0.0,0.0,0.0,0.0,9.424149829029673,288.15,101325.0,1.2250122659906946,340.29228686527705
0.8,-0.1483332999999902,9.396666667,0.543333333,-0.383333333,0.0,0.0,0.0,0.0,9.420164542387074,288.15,101325.0,1.2250122659906946,340.29228686527705
0.9000000000000001,-0.0550000000000636,9.4,0.53,-0.4,0.0,0.0,0.0,0.0,9.423422944981299,288.15,101325.0,1.2250122659906946,340.29228686527705
1.0,-0.0049999999999954,9.4,0.55,-0.38,0.0,0.0,0.0,0.0,9.423741295260605,288.15,101325.0,1.2250122659906946,340.29228686527705
1.1,-0.0299999999999727,9.396666667,0.55,-0.38,0.0,0.0,0.0,0.0,9.42041636291671,288.15,101325.0,1.2250122659906946,340.29228686527705
1.2,-0.0249999999999772,9.393333333,0.553333333,-0.38,0.0,0.0,0.0,0.0,9.417286704898485,288.15,101325.0,1.2250122659906946,340.29228686527705
1.3,-0.0616667000000461,9.396666667,0.546666667,-0.376666667,0.0,0.0,0.0,0.0,9.420088464210231,288.15,101325.0,1.2250122659906946,340.29228686527705
1.4,-0.0199999999999818,9.39,0.55,-0.395,0.0,0.0,0.0,0.0,9.414383941607651,288.15,101325.0,1.2250122659906946,340.29228686527705
1.5,0.0599999999999454,9.41,0.535,-0.385,0.0,0.0,0.0,0.0,9.433056238568707,288.14961,101324.27920608374,1.2250052096396098,340.292056578904
1.6,0.1516666999999643,9.393333333,0.556666667,-0.383333333,0.0,0.0,0.0,0.0,9.417618240679893,288.14901416645,101323.17800077272,1.224994429159353,340.2917047520719
1.7,0.1383332999999993,9.403333333,0.55,-0.403333333,0.0,0.0,0.0,0.0,9.428035614539107,288.14910083355,101323.338176231,1.2249959972319675,340.2917559271437
1.8,0.1383332999999993,9.4,0.55,-0.36,0.0,0.0,0.0,0.0,9.422956011783139,288.14910083355,101323.338176231,1.2249959972319675,340.2917559271437
1.9,0.0749999999999317,9.4,0.5575,-0.3775,0.0,0.0,0.0,0.0,9.424081520233152,288.14951249999996,101324.09900825328,1.2250034455566958,340.2919990072864
2.0,0.0716666999999233,9.4,0.55,-0.37,0.0,0.0,0.0,0.0,9.423343355731022,288.14953416645,101324.13905179282,1.225003837571034,340.2920118008521
2.0999999999999996,0.125,9.405,0.535,-0.39,0.0,0.0,0.0,0.0,9.428273967169176,288.1491875,101323.498350693,1.2249975652943572,340.291807101824
2.1999999999999997,0.0649999999999408,9.39,0.54,-0.35,0.0,0.0,0.0,0.0,9.412024224363217,288.14957749999996,101324.2191401114,1.2250046216117556,340.2920373883659
2.3,0.044999999999959,9.405,0.545,-0.385,0.0,0.0,0.0,0.0,9.428641206451754,288.1497075,101324.45940417351,1.225006973724465,340.29211415051185
2.4,0.0583332999999584,9.395,0.55,-0.385,0.0,0.0,0.0,0.0,9.418956948622283,288.14962083355,101324.29922848131,1.225005405652862,340.29206297587774
2.5,0.0783332999999402,9.3975,0.545,-0.365,0.0,0.0,0.0,0.0,9.420363912822053,288.14949083355,101324.05896472673,1.2250030535424559,340.2919862137202
2.5999999999999996,0.044999999999959,9.395,0.55,-0.37,0.0,0.0,0.0,0.0,9.418355748218476,288.1497075,101324.45940417351,1.225006973724465,340.29211415051185
2.6999999999999997,0.0249999999999772,9.4,0.55,-0.4,0.0,0.0,0.0,0.0,9.424568955660519,288.1498375,101324.69966869697,1.2250093258406298,340.29219091264054
2.8,0.0849999999999226,9.395,0.5525,-0.3825,0.0,0.0,0.0,0.0,9.41900140673097,288.14944749999995,101323.97887651055,1.2250022695025005,340.2919606262025
2.9,0.0083333000000038,9.39,0.55,-0.365,0.0,0.0,0.0,0.0,9.413172950711147,288.14994583354996,101324.89988988596,1.2250112859439928,340.2922548811958
3.0,0.0199999999999818,9.393333333,0.543333333,-0.356666667,0.0,0.0,0.0,0.0,9.415791699424252,288.14986999999996,101324.7597348999,1.2250099138702109,340.29221010317
3.0999999999999996,0.0749999999999317,9.39,0.55,-0.395,0.0,0.0,0.0,0.0,9.414383941607651,288.14951249999996,101324.09900825328,1.2250034455566958,340.2919990072864
3.1999999999999997,0.0899999999999181,9.396666667,0.54,-0.39,0.0,0.0,0.0,0.0,9.420246517512634,288.149415,101323.91881068249,1.2250016814757272,340.291941435659
3.3,0.1483332999999902,9.396666667,0.56,-0.38,0.0,0.0,0.0,0.0,9.421005490429824,288.14903583355,101323.2180452187,1.2249948211832427,340.29171754603243
3.4,0.1349999999999909,9.39,0.56,-0.39,0.0,0.0,0.0,0.0,9.414764999722511,288.1491225,101323.37821952693,1.2249963892444806,340.29176872071855
3.5,0.1625000000000227,9.405,0.545,-0.3725,0.0,0.0,0.0,0.0,9.428139066114797,288.14894375,101323.04785941495,1.2249931551117743,340.2916631726562
3.5999999999999996,0.2099999999999227,9.385,0.555,-0.38,0.0,0.0,0.0,0.0,9.40907274921392,288.14863499999996,101322.47723945757,1.2249875688979395,340.2914808622896
3.7,0.1849999999999454,9.4,0.55,-0.38,0.0,0.0,0.0,0.0,9.423741295260605,288.1487975,101322.7775654266,1.2249905090080553,340.2915768151263
3.8,0.2250000000000227,9.39,0.56,-0.38,0.0,0.0,0.0,0.0,9.414356058700989,288.1485375,101322.29704422217,1.2249858048344615,340.2914232905746
3.899999999999999,0.1283333000000084,9.39,0.54,-0.386666667,0.0,0.0,0.0,0.0,9.413459040722964,288.14916583355,101323.45830735868,1.2249971732815568,340.29179430825064
4.0,0.072999999999979,9.3975,0.54,-0.38,0.0,0.0,0.0,0.0,9.420669097787059,288.1495255,101324.12303461574,1.2250036807676394,340.2920066835026
